ID,study,OF2,tillage2,irrigation2,cropland.type,rryield,varyield,rrSOC,varSOC,rrN2O,varN2O,rrCH4,varCH4,rrMWD,varMWD
2051,192,No,Conservation,rainfed,upland,,,,,,,,,0.069999414,0.000336519
2052,192,No,Conservation,rainfed,upland,,,-0.019901154,0.000792295,,,,,-0.030771659,0.004338092
2053,192,No,Conservation,rainfed,upland,,,-0.041964199,0.002447839,,,,,0.021353124,0.005432163
2054,192,No,Conservation,rainfed,upland,,,0,0.003940792,,,,,0.129677823,0.003868586
2055,192,No,Conservation,rainfed,upland,,,-0.018519048,0.003575947,,,,,0.149745386,0.002524897
2056,192,No,Conservation,rainfed,upland,,,,,,,,,0.045853305,0.001989982
2057,192,No,Conservation,rainfed,upland,,,,,,,,,0.011764841,0.000862292
2058,192,No,Conservation,rainfed,upland,,,,,,,,,0.039330912,0.001455462
2059,192,No,Conservation,rainfed,upland,,,,,,,,,0.025246783,0.001589543
2060,192,No,Conservation,rainfed,upland,,,-0.049029427,0.000770322,,,,,0.035339367,0.004380349
2061,192,No,Conservation,rainfed,upland,,,0.009434032,0.006187777,,,,,0.033225647,0.003774904
2062,192,No,Conservation,rainfed,upland,,,0,0.0069161,,,,,0.088192712,0.005163265
2063,192,No,Conservation,rainfed,upland,,,-0.037563102,0.006016684,,,,,0.097797744,0.001715079
2064,193,No,Conservation,rainfed,upland,,,,,,,,,0.349184272,0.008462817
2065,193,No,Conservation,rainfed,upland,,,,,,,,,0.641090819,0.025473125
2066,193,No,Conservation,rainfed,upland,,,,,,,,,0.320167528,0.00054412
2067,193,No,Conservation,rainfed,upland,,,-0.029852963,0.006766025,,,,,0.077386663,0.008908236
2068,193,No,Conservation,rainfed,upland,,,-0.030536724,0.021261002,,,,,0.550046338,0.004499408
2069,193,No,Conservation,rainfed,upland,,,-0.040409538,0.026796078,,,,,0.554996841,0.001383518
2070,43,No,Conservation,rainfed,upland,,,0.230486286,0.002618601,,,,,0.012396853,0.006592856
2071,43,No,Conservation,rainfed,upland,,,0.059905429,0.002618601,,,,,-0.00210305,0.006592856
2072,43,No,Conservation,rainfed,upland,,,0.011352637,0.002618601,,,,,-0.014568416,0.006592856
2073,43,No,Conservation,rainfed,upland,,,0.011660843,0.002618601,,,,,-0.043390755,0.006592856
2074,43,No,Conservation,rainfed,upland,,,0.043717934,0.002618601,,,,,-0.04735947,0.006592856
2075,43,No,Conservation,rainfed,upland,,,-0.024713657,0.002618601,,,,,-0.029057734,0.006592856
2076,194,No,Conservation,rainfed,upland,,,0.150480951,0.004364336,,,,,-0.041242959,0.010988094
2077,194,No,Conservation,rainfed,upland,,,0.090514008,0.004364336,,,,,-0.082836006,0.010988094
2078,194,No,Conventional,rainfed,upland,,,0.117783036,0.004364336,,,,,0.013072082,0.010988094
2079,104,No,Conventional,rainfed,upland,,,0.170957798,0.000367867,,,,,,
2080,104,No,Conventional,rainfed,upland,,,0.152016207,0.001544917,,,,,,
2081,195,No,Conservation,rainfed,upland,,,0.018729523,0.004364336,,,,,,
2082,144,No,Conservation,rainfed,upland,,,0.386075586,0.004364336,,,,,,
2083,196,No,Conventional,rainfed,upland,0.131677824,0.000981344,0.281167392,0.005212915,,,,,0.145711811,0.001089654
2084,196,No,Conventional,rainfed,upland,,,0.278902385,0.005294546,,,,,0.26298946,0.001407211
2085,197,No,Conventional,rainfed,upland,,,0.11868597,0.004364336,,,,,,
2086,197,No,Conventional,rainfed,upland,,,0.024097552,0.004364336,,,,,,
2087,197,No,Conventional,rainfed,upland,,,0.035932009,0.004364336,,,,,,
2088,197,No,Conventional,rainfed,upland,,,0.221516212,0.004364336,,,,,,
2089,197,No,Conventional,rainfed,upland,,,0.051496526,0.004364336,,,,,,
2090,197,No,Conservation,rainfed,upland,,,0.178965849,0.004364336,,,,,,
2091,197,No,Conservation,rainfed,upland,,,-0.028027312,0.004364336,,,,,,
2092,197,No,Conservation,rainfed,upland,,,-0.064873586,0.004364336,,,,,,
2093,197,No,Conservation,rainfed,upland,,,0.075004914,0.004364336,,,,,,
2094,197,No,Conservation,rainfed,upland,,,-0.16340611,0.004364336,,,,,,
2095,197,No,Conventional,rainfed,upland,,,0.130879575,0.004364336,,,,,,
2096,197,No,Conventional,rainfed,upland,,,0.012631747,0.004364336,,,,,,
2097,197,No,Conventional,rainfed,upland,,,0.020965128,0.004364336,,,,,,
2098,197,No,Conventional,rainfed,upland,,,0.188657375,0.004364336,,,,,,
2099,197,No,Conventional,rainfed,upland,,,0.08524428,0.004364336,,,,,,
2100,197,No,Conservation,rainfed,upland,,,0.09531018,0.004364336,,,,,,
2101,197,No,Conservation,rainfed,upland,,,0.046883586,0.004364336,,,,,,
2102,197,No,Conservation,rainfed,upland,,,0.141499562,0.004364336,,,,,,
2103,197,No,Conservation,rainfed,upland,,,0.172271221,0.004364336,,,,,,
2104,197,No,Conservation,rainfed,upland,,,0.091667189,0.004364336,,,,,,
2105,197,No,Conventional,rainfed,upland,,,0.148096171,0.004364336,,,,,,
2106,197,No,Conventional,rainfed,upland,,,0.059242834,0.004364336,,,,,,
2107,197,No,Conventional,rainfed,upland,,,0.085445206,0.004364336,,,,,,
2108,197,No,Conventional,rainfed,upland,,,0.059242834,0.004364336,,,,,,
2109,197,No,Conventional,rainfed,upland,,,0.148096171,0.004364336,,,,,,
2110,197,No,Conservation,rainfed,upland,,,0.074107972,0.004364336,,,,,,
2111,197,No,Conservation,rainfed,upland,,,0.162518929,0.004364336,,,,,,
2112,197,No,Conservation,rainfed,upland,,,0.154796883,0.004364336,,,,,,
2113,197,No,Conservation,rainfed,upland,,,0.192824279,0.004364336,,,,,,
2114,197,No,Conservation,rainfed,upland,,,0.139171566,0.004364336,,,,,,
2115,198,No,Conventional,rainfed,upland,0.06105182,0.000209778,0.086328084,0.001173262,,,,,,
2116,198,No,Conventional,rainfed,upland,,,0.090971778,0.004572186,,,,,,
2117,198,No,Conventional,rainfed,upland,,,-0.319770387,0.042721442,,,,,,
2118,198,No,Conventional,rainfed,upland,0.132621888,0.007439203,,,,,,,,
2119,198,No,Conventional,rainfed,upland,-0.01092907,0.000768672,,,,,,,,
2120,198,No,Conventional,rainfed,upland,0.052518035,0.000732433,,,,,,,,
2121,198,No,Conventional,rainfed,upland,0.018433702,0.000258554,,,,,,,,
2122,198,No,Conventional,rainfed,upland,0.11095707,0.002538409,,,,,,,,
2123,199,No,Conservation,rainfed,upland,,,0.003518034,0.003273252,,,,,0.22054277,0.00824107
2124,199,No,Conservation,rainfed,upland,,,0.035486199,0.003273252,,,,,0.236046956,0.00824107
2125,199,No,Conventional,rainfed,upland,,,0.0179492,0.003273252,,,,,0.014815086,0.00824107
2126,199,No,Conventional,rainfed,upland,,,0.101991328,0.003273252,,,,,-0.053652713,0.00824107
2127,199,No,Conservation,rainfed,upland,,,-0.015094626,0.003273252,,,,,0.249737141,0.00824107
2128,199,No,Conservation,rainfed,upland,,,-0.031311995,0.003273252,,,,,0.444867656,0.00824107
2129,199,No,Conventional,rainfed,upland,,,0.004150614,0.003273252,,,,,0.080538862,0.00824107
2130,199,No,Conventional,rainfed,upland,,,-0.002081785,0.003273252,,,,,0.244841914,0.00824107
2131,200,No,Conservation,irrigated,upland,,,-0.00486619,0.002011313,,,,,0.044850566,0.00110796
2132,200,No,Conservation,irrigated,upland,,,-0.00486619,0.002011313,,,,,0.104442664,0.000952933
2133,200,No,Conservation,irrigated,upland,,,0.033415997,0.001948173,,,,,0.144934025,0.001092943
2134,200,No,Conservation,irrigated,upland,,,-0.024571261,0.002045747,,,,,0.148894426,0.000717429
2135,200,No,Conservation,irrigated,upland,,,0.053281366,0.002013838,,,,,0.289704318,0.000491825
2136,200,No,Conservation,irrigated,upland,,,0.062671107,0.001998936,,,,,0.258932659,0.000506397
2137,200,No,Conservation,irrigated,upland,,,0.081190155,0.001970353,,,,,0.313657559,0.000632079
2138,200,No,Conservation,irrigated,upland,,,0.043802622,0.002029168,,,,,0.313657559,0.000439509
2139,201,No,Conservation,irrigated,upland,,,0.026466573,0.001401532,,,,,-0.195566783,0.002206516
2140,201,No,Conservation,irrigated,upland,,,0.030190972,0.001396469,,,,,-0.054067221,0.002006627
2141,201,No,Conservation,irrigated,upland,,,0.033901552,0.001391462,,,,,-0.148683198,0.002033234
2142,201,No,Conservation,irrigated,upland,,,0.063100706,0.001353333,,,,,-0.244757027,0.002035928
2143,201,No,Conservation,irrigated,upland,,,0.043744549,0.001551577,,,,,0.151726436,0.001047832
2144,201,No,Conservation,irrigated,upland,,,0.059188872,0.001529012,,,,,0,0.001548086
2145,201,No,Conservation,irrigated,upland,,,0.085655445,0.001491926,,,,,0.101964926,0.000518373
2146,201,No,Conservation,irrigated,upland,,,0.093090423,0.001481857,,,,,0.141970261,0.00092638
2147,202,No,Conservation,rainfed,upland,,,,,,,,,0.274905486,0.00824107
2148,203,No,Conservation,rainfed,upland,,,,,,,,,0.179340929,0.00824107
2149,203,No,Conservation,rainfed,upland,,,,,,,,,0.249034965,0.00824107
2150,204,No,Conventional,rainfed,upland,,,,,,,,,-0.221340124,0.00824107
2151,205,No,Conservation,rainfed,upland,,,-0.17979311,0.004364336,,,,,0.203228242,0.010988094
2152,205,No,Conservation,rainfed,upland,,,0.050010421,0.004364336,,,,,0.420280194,0.010988094
2153,205,No,Conservation,rainfed,upland,,,-0.043017385,0.004364336,,,,,0,0.010988094
2154,205,No,Conservation,rainfed,upland,,,0.034685558,0.004364336,,,,,0.477627554,0.010988094
2155,206,No,Conservation,rainfed,upland,,,0.106160196,0.004364336,,,,,0.30155192,0.010988094
2156,206,No,Conservation,rainfed,upland,,,0,0.004364336,,,,,0.032970019,0.010988094
2157,206,No,Conservation,rainfed,upland,,,-0.039413968,0.004364336,,,,,0.310777787,0.010988094
2158,206,No,Conservation,rainfed,upland,,,-0.085694721,0.004364336,,,,,0.310777787,0.010988094
2159,207,No,Conservation,rainfed,upland,,,0.081917122,0.053348425,,,,,-0.105360516,0.039725652
2160,207,No,Conventional,rainfed,upland,,,-0.045809536,0.023644603,,,,,-0.109199292,0.012180836
2161,207,No,Conservation,rainfed,upland,,,-0.176279242,0.150607912,,,,,0.060624622,0.046766869
2162,207,No,Conventional,rainfed,upland,,,0.049761509,0.034542783,,,,,0.023530497,0.035571106
2163,72,No,Conventional,intermittent,paddy,0.142316222,0.000970549,,,,,,,0.087011377,0.010988094
2164,72,Yes,Conventional,intermittent,paddy,0.124052649,0.00073386,,,,,,,0.136776712,0.010988094
2165,23,No,Conservation,rainfed,upland,,,,,,,,,0.020790769,0.00824107
2166,23,No,Conservation,rainfed,upland,,,,,,,,,0.016667052,0.00824107
2167,23,No,Conservation,rainfed,upland,,,,,,,,,0.004192878,0.00824107
2168,23,No,Conservation,rainfed,upland,,,,,,,,,0.02079077,0.00824107
2169,23,No,Conservation,rainfed,upland,,,,,,,,,0.016667053,0.00824107
2170,23,No,Conservation,rainfed,upland,,,,,,,,,0.004192878,0.00824107
2171,23,No,Conservation,rainfed,upland,,,,,,,,,0.025425098,0.00824107
2172,23,No,Conservation,rainfed,upland,,,,,,,,,-0.026088436,0.00824107
2173,23,No,Conservation,rainfed,upland,,,,,,,,,0.012793351,0.00824107
2174,23,No,Conservation,rainfed,upland,,,,,,,,,0.025425098,0.00824107
2175,23,No,Conservation,rainfed,upland,,,,,,,,,-0.026088436,0.00824107
2176,23,No,Conservation,rainfed,upland,,,,,,,,,0.012793351,0.00824107
2177,23,No,Conservation,rainfed,upland,,,0.102779869,0.003273252,,,,,0.220154012,0.00824107
2178,23,No,Conservation,rainfed,upland,,,0.116636903,0.003273252,,,,,0.195910401,0.00824107
2179,23,No,Conservation,rainfed,upland,,,0.107420248,0.003273252,,,,,0.152016208,0.00824107
2180,23,No,Conservation,rainfed,upland,,,0.102779869,0.003273252,,,,,0.220154012,0.00824107
2181,23,No,Conservation,rainfed,upland,,,0.116636904,0.003273252,,,,,0.195910401,0.00824107
2182,23,No,Conservation,rainfed,upland,,,0.107420249,0.003273252,,,,,0.152016207,0.00824107
2183,23,No,Conservation,rainfed,upland,,,0.011363759,0.003273252,,,,,0.202368489,0.00824107
2184,23,No,Conservation,rainfed,upland,,,-0.071035773,0.003273252,,,,,-0.077708985,0.00824107
2185,23,No,Conservation,rainfed,upland,,,-0.0588405,0.003273252,,,,,0.147452731,0.00824107
2186,23,No,Conservation,rainfed,upland,,,0.011363759,0.003273252,,,,,0.202368488,0.00824107
2187,23,No,Conservation,rainfed,upland,,,-0.071035773,0.003273252,,,,,-0.077708984,0.00824107
2188,23,No,Conservation,rainfed,upland,,,-0.0588405,0.003273252,,,,,0.147452731,0.00824107
2189,208,No,Conventional,flooding,paddy,0.239059007,0.00085449,-0.31481074,0.003603505,,,,,,
2190,208,No,Conventional,flooding,paddy,0.062196208,0.00044353,0.042863705,0.00136805,,,,,,
2191,208,No,Conventional,flooding,paddy,,,-0.505749471,0.004149122,,,,,,
2192,208,No,Conventional,flooding,paddy,,,-0.130265195,0.000686865,,,,,,
2193,208,No,Conventional,flooding,paddy,,,-0.376477571,0.004078541,,,,,,
2194,208,No,Conventional,flooding,paddy,,,-0.673729095,0.003501864,,,,,,
2195,208,No,Conventional,flooding,paddy,,,-0.269663567,0.003412223,,,,,,
2196,208,No,Conventional,flooding,paddy,,,-0.318453732,0.005566116,,,,,,
2197,208,No,Conventional,flooding,paddy,0.110795312,0.000793605,,,,,,,,
2198,208,No,Conventional,flooding,paddy,0.045280705,0.000975848,,,,,,,,
2199,208,No,Conventional,flooding,paddy,0.13775687,0.000233787,,,,,,,,
2200,208,No,Conventional,flooding,paddy,0.055350095,0.000461384,,,,,,,,
2201,208,No,Conventional,flooding,paddy,0.123213445,0.000611614,,,,,,,,
2202,208,No,Conventional,flooding,paddy,0.046580219,0.000376414,,,,,,,,
2203,208,No,Conventional,flooding,paddy,0.15415068,0.000375766,,,,,,,,
2204,208,No,Conventional,flooding,paddy,0.053642683,0.000311977,,,,,,,,
2205,209,Yes,Conservation,rainfed,upland,,,-0.055373049,0.004364336,,,,,-0.089751522,0.010988094
2206,209,Yes,Conservation,rainfed,upland,,,-0.013267799,0.004364336,,,,,-0.073891717,0.010988094
2207,209,No,Conservation,rainfed,upland,,,0.055721819,0.004364336,,,,,0.045572597,0.010988094
2208,209,Yes,Conservation,rainfed,upland,,,-0.03501684,0.004364336,,,,,,
2209,209,Yes,Conservation,rainfed,upland,,,-0.014834886,0.004364336,,,,,,
2210,209,No,Conservation,rainfed,upland,,,0.01166842,0.004364336,,,,,,
2211,210,No,Conservation,rainfed,upland,,,0.022989518,0.003273252,,,,,0.051513534,0.00824107
2212,210,No,Conservation,rainfed,upland,,,-0.00332779,0.003273252,,,,,0.033616611,0.00824107
2213,210,No,Conservation,rainfed,upland,,,,,,,,,-0.006153866,0.00824107
2214,210,No,Conservation,rainfed,upland,,,,,,,,,0.008771986,0.00824107
2215,210,No,Conservation,rainfed,upland,,,,,,,,,0.120627988,0.00824107
2216,210,No,Conservation,rainfed,upland,,,,,,,,,-0.018576386,0.00824107
2217,210,No,Conservation,rainfed,upland,,,0.003395589,0.003273252,,,,,0.168513584,0.00824107
2218,210,No,Conservation,rainfed,upland,,,0.016863806,0.003273252,,,,,0.18672685,0.00824107
2219,210,No,Conservation,rainfed,upland,,,,,,,,,0.11686434,0.00824107
2220,210,No,Conservation,rainfed,upland,,,,,,,,,0.215519626,0.00824107
2221,210,No,Conservation,rainfed,upland,,,,,,,,,0.164503713,0.00824107
2222,210,No,Conservation,rainfed,upland,,,,,,,,,-0.077291674,0.00824107
2223,211,No,Conservation,rainfed,upland,,,-0.015113638,0.004364336,,,,,-0.085613753,0.010988094
2224,211,No,Conservation,rainfed,upland,,,-0.010050336,0.004364336,,,,,0.232995848,0.010988094
2225,211,No,Conservation,rainfed,upland,,,,,,,,,0.032157111,0.010988094
2226,211,No,Conservation,rainfed,upland,,,,,,,,,0.01020417,0.010988094
2227,211,No,Conservation,rainfed,upland,,,,,,,,,0.188900528,0.010988094
2228,211,No,Conservation,rainfed,upland,,,,,,,,,0.122853673,0.010988094
2229,211,No,Conservation,rainfed,upland,,,0.02803922,0.004364336,,,,,0.145810348,0.010988094
2230,211,No,Conservation,rainfed,upland,,,0.055313638,0.004364336,,,,,0.185403224,0.010988094
2231,211,No,Conservation,rainfed,upland,,,,,,,,,0.136965855,0.010988094
2232,211,No,Conservation,rainfed,upland,,,,,,,,,0.165711502,0.010988094
2233,211,No,Conservation,rainfed,upland,,,,,,,,,-0.031350529,0.010988094
2234,211,No,Conservation,rainfed,upland,,,,,,,,,0.009132483,0.010988094
2235,212,No,Conservation,irrigated,upland,,,-0.045746022,0.003273252,,,,,0.151641268,0.00824107
2236,212,No,Conservation,irrigated,upland,,,-0.058594164,0.003273252,,,,,0.11890474,0.00824107
2237,212,No,Conservation,irrigated,upland,,,,,,,,,0.084557388,0.00824107
2238,212,No,Conservation,irrigated,upland,,,,,,,,,0.176456438,0.00824107
2239,212,No,Conservation,irrigated,upland,,,,,,,,,0.100804699,0.00824107
2240,212,No,Conservation,irrigated,upland,,,,,,,,,0.195308752,0.00824107
2241,212,No,Conservation,irrigated,upland,,,0.060064241,0.003273252,,,,,0.160168752,0.00824107
2242,212,No,Conservation,irrigated,upland,,,-0.084417342,0.003273252,,,,,0.033447934,0.00824107
2243,212,No,Conservation,irrigated,upland,,,,,,,,,-0.397682967,0.00824107
2244,212,No,Conservation,irrigated,upland,,,,,,,,,0.12764556,0.00824107
2245,212,No,Conservation,irrigated,upland,,,,,,,,,0.151230969,0.00824107
2246,212,No,Conservation,irrigated,upland,,,,,,,,,-0.386122146,0.00824107
2247,213,No,Conservation,rainfed,upland,0.214559808,0.005539569,,,,,,,,
2248,213,No,Conservation,rainfed,upland,0.16507975,0.0020424,,,,,,,,
2249,213,No,Conservation,rainfed,upland,0.16507975,0.02341396,,,,,,,,
2250,213,No,Conservation,rainfed,upland,0.345501643,0.039506381,,,,,,,,
2251,213,No,Conservation,rainfed,upland,0.356674944,0.00909465,,,,,,,,
2252,213,No,Conservation,rainfed,upland,0.510825624,0.005203662,,,,,,,,
2253,213,No,Conservation,rainfed,upland,-0.14562019,0.002130349,,,,,,,,
2254,213,No,Conservation,rainfed,upland,0.0893451,0.003162911,,,,,,,,
2255,213,No,Conservation,rainfed,upland,0.072103294,0.001357985,,,,,,,,
2256,213,No,Conservation,rainfed,upland,-0.071825735,0.002346546,,,,,,,,
2257,213,No,Conservation,rainfed,upland,0.184793746,0.001349747,,,,,,,,
2258,213,No,Conservation,rainfed,upland,0.085359849,0.002152377,,,,,,,,
2259,216,No,Conventional,rainfed,upland,-0.020121403,0.008592715,,,,,,,,
2260,216,No,Conventional,rainfed,upland,0.28718394,0.008592715,,,,,,,,
2261,216,No,Conventional,rainfed,upland,0.347368828,0.008592715,,,,,,,,
2262,217,No,Conventional,rainfed,upland,0.427126605,0.011456953,,,,,,,,
2263,217,No,Conventional,rainfed,upland,0.253339951,0.011456953,,,,,,,,
2264,217,No,Conventional,rainfed,upland,0.297668538,0.011456953,,,,,,,,
2265,217,No,Conventional,rainfed,upland,-0.002962965,0.011456953,,,,,,,,
2266,217,No,Conventional,rainfed,upland,0.249998639,0.011456953,,,,,,,,
2267,217,No,Conventional,rainfed,upland,0.032026027,0.011456953,,,,,,,,
2268,217,No,Conventional,rainfed,upland,0.170008297,0.011456953,,,,,,,,
2269,217,No,Conventional,rainfed,upland,0.340460278,0.011456953,,,,,,,,
2270,217,No,Conventional,rainfed,upland,0.342944751,0.011456953,,,,,,,,
2271,217,No,Conventional,rainfed,upland,0.114410351,0.011456953,,,,,,,,
2272,217,No,Conventional,rainfed,upland,0.081948075,0.011456953,,,,,,,,
2273,217,No,Conventional,rainfed,upland,-0.065457217,0.011456953,,,,,,,,
2274,218,No,Conservation,irrigated,upland,0.286165455,0.011456953,-0.09237332,0.004364336,,,,,,
2275,218,No,Conservation,irrigated,upland,0.194131422,0.011456953,0.405465108,0.004364336,,,,,,
2276,218,No,Conservation,irrigated,upland,0.222139703,0.011456953,0.162518929,0.004364336,,,,,,
2277,218,No,Conservation,irrigated,upland,0.234285265,0.011456953,-0.159064695,0.004364336,,,,,,
2278,217,No,Conventional,rainfed,upland,0.573482677,0.011456953,,,,,,,,
2279,217,No,Conventional,rainfed,upland,0.619039208,0.011456953,,,,,,,,
2280,217,No,Conventional,rainfed,upland,0.855854062,0.011456953,,,,,,,,
2281,217,No,Conventional,rainfed,upland,0.810094445,0.011456953,,,,,,,,
2282,217,No,Conventional,rainfed,upland,0.711769693,0.011456953,,,,,,,,
2283,217,No,Conventional,rainfed,upland,0.810930216,0.011456953,,,,,,,,
2284,217,No,Conventional,rainfed,upland,0.937124819,0.011456953,,,,,,,,
2285,217,No,Conventional,rainfed,upland,1.214444104,0.011456953,,,,,,,,
2286,217,No,Conventional,rainfed,upland,1.076438431,0.011456953,,,,,,,,
2287,217,No,Conventional,rainfed,upland,1.025852935,0.011456953,,,,,,,,
2288,219,No,Conservation,irrigated,upland,0.061750421,0.011456953,0.030771659,0.004364336,,,,,,
